review_id,product_id,rating,review_text,sentiment_label,helpful_votes,review_length,category
REV014038,PRD0181,5,Very fast delivery and great quality.,Positive,7,37,Toys
REV014039,PRD0396,4,Top quality. Will buy again.,Positive,177,28,Sports
REV014040,PRD0257,5,Very fast delivery and great quality.,Positive,53,37,Home & Kitchen
REV014041,PRD0203,5,Very fast delivery and great quality.,Positive,91,37,Beauty
REV014042,PRD0021,5,Excellent product! Highly recommended.,Positive,63,38,Toys
REV014043,PRD0434,3,Okay product. Average quality.,Neutral,117,30,Sports
REV014044,PRD0355,1,Product stopped working after 2 days.,Negative,120,37,Home & Kitchen
REV014045,PRD0129,5,Best purchase I made this year.,Positive,18,31,Fashion
REV014046,PRD0488,5,Excellent product! Highly recommended.,Positive,49,38,Toys
REV014047,PRD0011,3,Okay product. Average quality.,Neutral,33,30,Sports
REV014048,PRD0467,5,Works perfectly. Exactly as described.,Positive,188,38,Electronics
REV014049,PRD0091,5,Best purchase I made this year.,Positive,190,31,Beauty
REV014050,PRD0100,5,Top quality. Will buy again.,Positive,107,28,Beauty
REV014051,PRD0180,3,Nothing special but works fine.,Neutral,197,31,Electronics
REV014052,PRD0410,3,Okay product. Average quality.,Neutral,143,30,Toys
REV014053,PRD0199,4,Very fast delivery and great quality.,Positive,20,37,Books
REV014054,PRD0486,5,Very fast delivery and great quality.,Positive,64,37,Toys
REV014055,PRD0047,4,Works perfectly. Exactly as described.,Positive,181,38,Home & Kitchen
REV014056,PRD0317,4,Top quality. Will buy again.,Positive,196,28,Toys
REV014057,PRD0345,5,Top quality. Will buy again.,Positive,70,28,Toys
REV014058,PRD0490,4,Excellent product! Highly recommended.,Positive,13,38,Sports
REV014059,PRD0300,5,Amazing value for money. Love it!,Positive,10,33,Fashion
REV014060,PRD0104,5,Top quality. Will buy again.,Positive,66,28,Toys
REV014061,PRD0459,3,Okay product. Average quality.,Neutral,127,30,Books
REV014062,PRD0453,4,Very fast delivery and great quality.,Positive,68,37,Electronics
REV014063,PRD0463,1,Product stopped working after 2 days.,Negative,26,37,Books
REV014064,PRD0057,5,Works perfectly. Exactly as described.,Positive,12,38,Beauty
REV014065,PRD0109,5,Top quality. Will buy again.,Positive,74,28,Beauty
REV014066,PRD0063,4,Works perfectly. Exactly as described.,Positive,16,38,Sports
REV014067,PRD0182,3,Average experience. Delivery was okay.,Neutral,109,38,Electronics
REV014068,PRD0222,5,Works perfectly. Exactly as described.,Positive,140,38,Fashion
REV014069,PRD0439,4,Works perfectly. Exactly as described.,Positive,110,38,Toys
REV014070,PRD0125,5,Works perfectly. Exactly as described.,Positive,34,38,Books
REV014071,PRD0354,4,Very fast delivery and great quality.,Positive,7,37,Toys
REV014072,PRD0232,1,Worst product ever. Do not buy.,Negative,123,31,Grocery
REV014073,PRD0406,5,Works perfectly. Exactly as described.,Positive,55,38,Books
REV014074,PRD0191,1,Product stopped working after 2 days.,Negative,200,37,Fashion
REV014075,PRD0004,4,Best purchase I made this year.,Positive,123,31,Toys
REV014076,PRD0128,1,Worst product ever. Do not buy.,Negative,127,31,Home & Kitchen
REV014077,PRD0216,3,Average experience. Delivery was okay.,Neutral,28,38,Sports
REV014078,PRD0489,5,Best purchase I made this year.,Positive,155,31,Home & Kitchen
REV014079,PRD0085,5,Best purchase I made this year.,Positive,172,31,Toys
REV014080,PRD0429,5,Works perfectly. Exactly as described.,Positive,162,38,Electronics
REV014081,PRD0422,2,Defective item received. No proper support.,Negative,128,43,Beauty
REV014082,PRD0272,4,Works perfectly. Exactly as described.,Positive,189,38,Toys
REV014083,PRD0468,5,Top quality. Will buy again.,Positive,127,28,Home & Kitchen
REV014084,PRD0115,4,Amazing value for money. Love it!,Positive,8,33,Toys
REV014085,PRD0331,5,Excellent product! Highly recommended.,Positive,46,38,Beauty
REV014086,PRD0059,4,Best purchase I made this year.,Positive,168,31,Grocery
REV014087,PRD0299,5,Amazing value for money. Love it!,Positive,161,33,Electronics
REV014088,PRD0293,5,Excellent product! Highly recommended.,Positive,64,38,Electronics
REV014089,PRD0368,3,Okay product. Average quality.,Neutral,144,30,Beauty
REV014090,PRD0432,3,Nothing special but works fine.,Neutral,86,31,Grocery
REV014091,PRD0411,3,Okay product. Average quality.,Neutral,33,30,Electronics
REV014092,PRD0135,5,Very fast delivery and great quality.,Positive,169,37,Electronics
REV014093,PRD0185,4,Works perfectly. Exactly as described.,Positive,120,38,Toys
REV014094,PRD0301,3,Okay product. Average quality.,Neutral,47,30,Fashion
REV014095,PRD0061,3,Nothing special but works fine.,Neutral,166,31,Toys
REV014096,PRD0021,4,Best purchase I made this year.,Positive,100,31,Toys
REV014097,PRD0041,5,Excellent product! Highly recommended.,Positive,177,38,Home & Kitchen
REV014098,PRD0366,5,Top quality. Will buy again.,Positive,94,28,Grocery
REV014099,PRD0020,5,Best purchase I made this year.,Positive,159,31,Books
REV014100,PRD0172,5,Top quality. Will buy again.,Positive,166,28,Books
REV014101,PRD0461,5,Excellent product! Highly recommended.,Positive,133,38,Books
REV014102,PRD0317,4,Excellent product! Highly recommended.,Positive,178,38,Toys
REV014103,PRD0406,5,Very fast delivery and great quality.,Positive,90,37,Books
REV014104,PRD0025,3,Average experience. Delivery was okay.,Neutral,148,38,Home & Kitchen
REV014105,PRD0007,4,Excellent product! Highly recommended.,Positive,142,38,Fashion
REV014106,PRD0155,5,Amazing value for money. Love it!,Positive,188,33,Electronics
REV014107,PRD0413,3,Average experience. Delivery was okay.,Neutral,10,38,Fashion
REV014108,PRD0018,5,Works perfectly. Exactly as described.,Positive,69,38,Home & Kitchen
REV014109,PRD0044,4,Excellent product! Highly recommended.,Positive,42,38,Grocery
REV014110,PRD0478,3,Nothing special but works fine.,Neutral,96,31,Home & Kitchen
REV014111,PRD0372,1,Pathetic quality. Waste of money.,Negative,14,33,Fashion
REV014112,PRD0094,4,Best purchase I made this year.,Positive,7,31,Books
REV014113,PRD0313,5,Excellent product! Highly recommended.,Positive,55,38,Fashion
REV014114,PRD0292,4,Amazing value for money. Love it!,Positive,29,33,Sports
REV014115,PRD0068,4,Amazing value for money. Love it!,Positive,154,33,Beauty
REV014116,PRD0491,5,Top quality. Will buy again.,Positive,29,28,Sports
REV014117,PRD0137,1,Fake product. Totally different from description.,Negative,96,49,Toys
REV014118,PRD0400,3,Average experience. Delivery was okay.,Neutral,82,38,Books
REV014119,PRD0210,5,Amazing value for money. Love it!,Positive,49,33,Sports
REV014120,PRD0446,4,Works perfectly. Exactly as described.,Positive,14,38,Sports
REV014121,PRD0442,4,Very fast delivery and great quality.,Positive,118,37,Home & Kitchen
REV014122,PRD0488,3,Average experience. Delivery was okay.,Neutral,163,38,Toys
REV014123,PRD0409,3,Okay product. Average quality.,Neutral,135,30,Electronics
REV014124,PRD0204,2,Product stopped working after 2 days.,Negative,175,37,Fashion
REV014125,PRD0236,1,Product stopped working after 2 days.,Negative,148,37,Fashion
REV014126,PRD0304,3,Okay product. Average quality.,Neutral,145,30,Fashion
REV014127,PRD0320,4,Amazing value for money. Love it!,Positive,65,33,Grocery
REV014128,PRD0029,3,Nothing special but works fine.,Neutral,5,31,Fashion
REV014129,PRD0257,4,Top quality. Will buy again.,Positive,85,28,Home & Kitchen
REV014130,PRD0233,5,Excellent product! Highly recommended.,Positive,87,38,Fashion
REV014131,PRD0298,3,Okay product. Average quality.,Neutral,112,30,Books
REV014132,PRD0429,2,Defective item received. No proper support.,Negative,2,43,Electronics
REV014133,PRD0317,4,Works perfectly. Exactly as described.,Positive,157,38,Toys
REV014134,PRD0313,4,Excellent product! Highly recommended.,Positive,126,38,Fashion
REV014135,PRD0197,5,Best purchase I made this year.,Positive,98,31,Electronics
REV014136,PRD0144,4,Works perfectly. Exactly as described.,Positive,19,38,Books
REV014137,PRD0137,5,Best purchase I made this year.,Positive,96,31,Toys
REV014138,PRD0107,1,Fake product. Totally different from description.,Negative,136,49,Electronics
REV014139,PRD0365,5,Top quality. Will buy again.,Positive,98,28,Beauty
REV014140,PRD0238,1,Fake product. Totally different from description.,Negative,36,49,Toys
REV014141,PRD0406,4,Amazing value for money. Love it!,Positive,119,33,Books
REV014142,PRD0069,1,Very disappointed. Not as shown in pictures.,Negative,92,44,Fashion
REV014143,PRD0481,5,Top quality. Will buy again.,Positive,75,28,Sports
REV014144,PRD0363,1,Fake product. Totally different from description.,Negative,78,49,Sports
REV014145,PRD0272,2,Very disappointed. Not as shown in pictures.,Negative,76,44,Toys
REV014146,PRD0284,4,Amazing value for money. Love it!,Positive,45,33,Home & Kitchen
REV014147,PRD0154,5,Excellent product! Highly recommended.,Positive,106,38,Books
REV014148,PRD0055,5,Very fast delivery and great quality.,Positive,37,37,Toys
REV014149,PRD0458,3,Average experience. Delivery was okay.,Neutral,10,38,Electronics
REV014150,PRD0341,5,Amazing value for money. Love it!,Positive,19,33,Electronics
REV014151,PRD0265,1,Worst product ever. Do not buy.,Negative,5,31,Books
REV014152,PRD0019,1,Pathetic quality. Waste of money.,Negative,26,33,Electronics
REV014153,PRD0380,3,Average experience. Delivery was okay.,Neutral,85,38,Fashion
REV014154,PRD0043,4,Very fast delivery and great quality.,Positive,131,37,Home & Kitchen
REV014155,PRD0446,5,Best purchase I made this year.,Positive,191,31,Sports
REV014156,PRD0346,4,Excellent product! Highly recommended.,Positive,89,38,Grocery
REV014157,PRD0130,3,Average experience. Delivery was okay.,Neutral,119,38,Sports
REV014158,PRD0457,4,Amazing value for money. Love it!,Positive,179,33,Toys
REV014159,PRD0189,1,Very disappointed. Not as shown in pictures.,Negative,24,44,Beauty
REV014160,PRD0333,4,Top quality. Will buy again.,Positive,113,28,Home & Kitchen
REV014161,PRD0467,5,Very fast delivery and great quality.,Positive,26,37,Electronics
REV014162,PRD0316,3,Decent. Could be better for the price.,Neutral,35,38,Sports
REV014163,PRD0110,5,Top quality. Will buy again.,Positive,49,28,Fashion
REV014164,PRD0006,3,Decent. Could be better for the price.,Neutral,60,38,Electronics
REV014165,PRD0137,1,Pathetic quality. Waste of money.,Negative,199,33,Toys
REV014166,PRD0019,5,Best purchase I made this year.,Positive,80,31,Electronics
REV014167,PRD0183,4,Best purchase I made this year.,Positive,114,31,Fashion
REV014168,PRD0066,4,Best purchase I made this year.,Positive,174,31,Fashion
REV014169,PRD0022,4,Top quality. Will buy again.,Positive,122,28,Beauty
REV014170,PRD0233,3,Nothing special but works fine.,Neutral,104,31,Fashion
REV014171,PRD0174,5,Excellent product! Highly recommended.,Positive,170,38,Fashion
REV014172,PRD0404,5,Best purchase I made this year.,Positive,13,31,Books
REV014173,PRD0123,3,Average experience. Delivery was okay.,Neutral,105,38,Home & Kitchen
REV014174,PRD0413,5,Works perfectly. Exactly as described.,Positive,54,38,Fashion
REV014175,PRD0124,5,Amazing value for money. Love it!,Positive,113,33,Home & Kitchen
REV014176,PRD0116,2,Defective item received. No proper support.,Negative,154,43,Beauty
REV014177,PRD0054,3,Nothing special but works fine.,Neutral,125,31,Toys
REV014178,PRD0365,5,Amazing value for money. Love it!,Positive,131,33,Beauty
REV014179,PRD0474,5,Excellent product! Highly recommended.,Positive,80,38,Beauty
REV014180,PRD0301,4,Works perfectly. Exactly as described.,Positive,178,38,Fashion
REV014181,PRD0466,1,Fake product. Totally different from description.,Negative,199,49,Toys
REV014182,PRD0385,3,Decent. Could be better for the price.,Neutral,189,38,Toys
REV014183,PRD0072,4,Top quality. Will buy again.,Positive,156,28,Sports
REV014184,PRD0216,5,Very fast delivery and great quality.,Positive,129,37,Sports
REV014185,PRD0178,4,Best purchase I made this year.,Positive,65,31,Books
REV014186,PRD0070,3,Nothing special but works fine.,Neutral,23,31,Fashion
REV014187,PRD0048,3,Nothing special but works fine.,Neutral,190,31,Grocery
REV014188,PRD0185,4,Amazing value for money. Love it!,Positive,34,33,Toys
REV014189,PRD0474,5,Top quality. Will buy again.,Positive,42,28,Beauty
REV014190,PRD0227,5,Amazing value for money. Love it!,Positive,69,33,Home & Kitchen
REV014191,PRD0482,5,Amazing value for money. Love it!,Positive,83,33,Books
REV014192,PRD0383,5,Amazing value for money. Love it!,Positive,104,33,Grocery
REV014193,PRD0039,5,Best purchase I made this year.,Positive,121,31,Beauty
REV014194,PRD0016,4,Amazing value for money. Love it!,Positive,144,33,Sports
REV014195,PRD0313,4,Excellent product! Highly recommended.,Positive,68,38,Fashion
REV014196,PRD0363,5,Best purchase I made this year.,Positive,156,31,Sports
REV014197,PRD0217,3,Decent. Could be better for the price.,Neutral,185,38,Beauty
REV014198,PRD0422,5,Excellent product! Highly recommended.,Positive,124,38,Beauty
REV014199,PRD0352,5,Works perfectly. Exactly as described.,Positive,82,38,Sports
REV014200,PRD0326,4,Works perfectly. Exactly as described.,Positive,139,38,Fashion
REV014201,PRD0332,1,Product stopped working after 2 days.,Negative,62,37,Fashion
REV014202,PRD0016,4,Best purchase I made this year.,Positive,17,31,Sports
REV014203,PRD0228,1,Defective item received. No proper support.,Negative,82,43,Toys
REV014204,PRD0172,4,Best purchase I made this year.,Positive,48,31,Books
REV014205,PRD0116,5,Top quality. Will buy again.,Positive,40,28,Beauty
REV014206,PRD0199,4,Best purchase I made this year.,Positive,97,31,Books
REV014207,PRD0076,4,Works perfectly. Exactly as described.,Positive,2,38,Toys
REV014208,PRD0118,4,Top quality. Will buy again.,Positive,169,28,Fashion
REV014209,PRD0399,5,Best purchase I made this year.,Positive,118,31,Sports
REV014210,PRD0234,5,Works perfectly. Exactly as described.,Positive,104,38,Sports
REV014211,PRD0271,5,Very fast delivery and great quality.,Positive,182,37,Toys
REV014212,PRD0383,5,Works perfectly. Exactly as described.,Positive,7,38,Grocery
REV014213,PRD0162,4,Excellent product! Highly recommended.,Positive,95,38,Grocery
REV014214,PRD0007,4,Best purchase I made this year.,Positive,54,31,Fashion
REV014215,PRD0196,2,Fake product. Totally different from description.,Negative,47,49,Toys
REV014216,PRD0420,3,Nothing special but works fine.,Neutral,80,31,Grocery
REV014217,PRD0478,1,Very disappointed. Not as shown in pictures.,Negative,115,44,Home & Kitchen
REV014218,PRD0202,5,Amazing value for money. Love it!,Positive,127,33,Grocery
REV014219,PRD0306,5,Works perfectly. Exactly as described.,Positive,194,38,Books
REV014220,PRD0279,1,Product stopped working after 2 days.,Negative,20,37,Toys
REV014221,PRD0452,5,Best purchase I made this year.,Positive,10,31,Books
REV014222,PRD0023,5,Amazing value for money. Love it!,Positive,82,33,Beauty
REV014223,PRD0247,4,Very fast delivery and great quality.,Positive,104,37,Grocery
REV014224,PRD0156,1,Fake product. Totally different from description.,Negative,135,49,Electronics
REV014225,PRD0176,1,Worst product ever. Do not buy.,Negative,93,31,Grocery
REV014226,PRD0252,3,Okay product. Average quality.,Neutral,146,30,Home & Kitchen
REV014227,PRD0185,3,Okay product. Average quality.,Neutral,20,30,Toys
REV014228,PRD0315,4,Best purchase I made this year.,Positive,131,31,Beauty
REV014229,PRD0331,4,Very fast delivery and great quality.,Positive,82,37,Beauty
REV014230,PRD0224,4,Excellent product! Highly recommended.,Positive,124,38,Sports
REV014231,PRD0190,5,Very fast delivery and great quality.,Positive,120,37,Fashion
REV014232,PRD0007,2,Defective item received. No proper support.,Negative,2,43,Fashion
REV014233,PRD0458,3,Okay product. Average quality.,Neutral,90,30,Electronics
REV014234,PRD0315,4,Best purchase I made this year.,Positive,42,31,Beauty
REV014235,PRD0215,1,Fake product. Totally different from description.,Negative,33,49,Books
REV014236,PRD0066,5,Works perfectly. Exactly as described.,Positive,156,38,Fashion
REV014237,PRD0230,5,Very fast delivery and great quality.,Positive,96,37,Books
REV014238,PRD0233,3,Decent. Could be better for the price.,Neutral,13,38,Fashion
REV014239,PRD0485,5,Top quality. Will buy again.,Positive,175,28,Books
REV014240,PRD0261,5,Best purchase I made this year.,Positive,175,31,Toys
REV014241,PRD0232,2,Worst product ever. Do not buy.,Negative,146,31,Grocery
REV014242,PRD0489,3,Okay product. Average quality.,Neutral,117,30,Home & Kitchen
REV014243,PRD0194,4,Works perfectly. Exactly as described.,Positive,5,38,Grocery
REV014244,PRD0119,4,Works perfectly. Exactly as described.,Positive,140,38,Home & Kitchen
REV014245,PRD0044,5,Excellent product! Highly recommended.,Positive,57,38,Grocery
REV014246,PRD0120,5,Excellent product! Highly recommended.,Positive,148,38,Grocery
REV014247,PRD0305,5,Excellent product! Highly recommended.,Positive,189,38,Sports
REV014248,PRD0098,2,Pathetic quality. Waste of money.,Negative,57,33,Beauty
